test_suite,test_name,smell,metric_value
test_dtypes.py,test_astype_copy,Magic Number,2
test_comparison.py,test_equals,Magic Number,1
test_astype.py,test_astype_copy,Magic Number,2
test_astype.py,test_astype_object,Magic Number,2
test_construction.py,test_uses_pandas_na,Magic Number,1
test_construction.py,test_to_array_inferred_dtype,Magic Number,2
test_construction.py,test_to_array_dtype_keyword,Magic Number,2
test_construction.py,test_to_array_integer,Magic Number,1
test_function.py,test_value_counts_empty,Magic Number,1
test_function.py,test_floating_array_sum,Magic Number,1
test_function.py,test_preserve_dtypes,Magic Number,1
test_function.py,test_floating_array_min_max,Magic Number,1
test_function.py,test_floating_array_prod,Magic Number,1
test_to_numpy.py,test_to_numpy_copy,Magic Number,2
test_arithmetics.py,test_binary_operators,Magic Number,7
test_dtype.py,test_from_sparse_dtype,Magic Number,1
test_numpy.py,test_repr,Magic Number,1
test_numpy.py,test_np_max_nested_tuples,Magic Number,4
test_numpy.py,test_np_reduce_2d,Magic Number,2
test_numpy.py,test_ufunc,Magic Number,2
test_numpy.py,test_setitem_no_coercion,Magic Number,1
test_numpy.py,test_setitem_preserves_views,Magic Number,4
test_datetime64.py,test_dt64arr_addsub_object_dtype_2d,Magic Number,4
test_object.py,test_index_ops_defer_to_unknown_subclasses,Magic Number,1
test_api.py,test_datetime,Magic Number,2
test_api.py,test_sparsearray,Magic Number,1
test_api.py,test_np,Magic Number,1
test_finalize.py,test_finalize_called,Magic Number,1
test_finalize.py,test_finalize_called_eval_numexpr,Magic Number,1
test_finalize.py,test_binops,Magic Number,1
test_finalize.py,test_string_method,Magic Number,1
test_finalize.py,test_datetime_method,Magic Number,1
test_finalize.py,test_datetime_property,Magic Number,1
test_finalize.py,test_timedelta_property,Magic Number,1
test_finalize.py,test_timedelta_methods,Magic Number,1
test_finalize.py,test_categorical_accessor,Magic Number,1
test_finalize.py,test_groupby_finalize,Magic Number,1
test_finalize.py,test_groupby_finalize_not_implemented,Magic Number,1
test_label_or_level_utils.py,test_is_level_reference_df_ambig,Magic Number,3
test_label_or_level_utils.py,test_is_level_reference_series_simple_axis0,Magic Number,4
test_label_or_level_utils.py,test_check_label_or_level_ambiguity_df,Magic Number,1
test_label_or_level_utils.py,test_get_label_or_level_values_df_ambig,Magic Number,2
test_label_or_level_utils.py,test_get_label_or_level_values_df_duplabels,Magic Number,3
test_label_or_level_utils.py,test_get_label_or_level_values_series_axis0,Magic Number,2
test_label_or_level_utils.py,test_drop_labels_or_levels_series,Magic Number,2
test_timezones.py,test_tzlocal_offset,Magic Number,1
test_timezones.py,test_tz_compare_utc,Magic Number,1
test_timezones.py,test_maybe_get_tz_offset_only,Magic Number,5
test_np_datetime.py,test_get_unit_from_dtype,Magic Number,26
test_np_datetime.py,test_td64_to_tdstruct,Magic Number,4
test_ctime.py,test_time,Magic Number,3
test_array_to_datetime.py,test_parsing_non_iso_timezone_offset,Magic Number,1
test_array_to_datetime.py,test_coerce_of_invalid_datetimes,Magic Number,1
test_timedeltas.py,test_huge_nanoseconds_overflow,Magic Number,2
test_liboffsets.py,test_roll_qtrday_year,Magic Number,1
test_liboffsets.py,test_roll_qtrday_year2,Magic Number,1
test_liboffsets.py,test_roll_qtr_day_not_mod_unequal,Magic Number,1
test_liboffsets.py,test_roll_qtr_day_mod_equal,Magic Number,1
test_liboffsets.py,test_roll_convention,Magic Number,1
test_period_asfreq.py,test_period_ordinal_start_values,Magic Number,1
test_iat.py,test_iat_duplicate_columns,Magic Number,1
test_iat.py,test_iat_setitem_item_cache_cleared,Magic Number,3
test_at.py,test_selection_methods_of_assigned_col,Magic Number,1
test_loc.py,test_loc_mixed_int_float,Magic Number,1
test_loc.py,test_loc_with_period_index_indexer,Magic Number,1
test_loc.py,test_loc_getitem_multiindex_tuple_level,Magic Number,2
test_loc.py,test_loc_getitem_nullable_index_with_duplicates,Magic Number,1
test_indexers.py,test_length_of_indexer,Magic Number,1
test_indexers.py,test_is_scalar_indexer,Magic Number,8
test_scalar.py,test_iat_dont_wrap_object_datetimelike,Magic Number,2
test_scalar.py,test_at_with_tuple_index_get,Magic Number,4
test_scalar.py,test_at_with_tuple_index_set,Magic Number,4
test_chaining_and_caching.py,test_cache_updating,Magic Number,2
test_setitem.py,test_frame_setitem_view_direct,Magic Number,1
test_iloc.py,test_frame_setitem_slice,Magic Number,2
test_loc.py,test_loc_mi_with_level1_named_0,Magic Number,2
test_loc.py,test_3levels_leading_period_index,Magic Number,1
test_loc.py,test_get_loc_datetime_index,Magic Number,3
test_loc.py,test_loc_get_scalar_casting_to_float,Magic Number,4
test_loc.py,test_multindex_series_loc_with_tuple_label,Magic Number,1
test_nat.py,test_to_numpy_alias,Magic Number,6
test_na_scalar.py,test_format,Magic Number,2
test_na_scalar.py,test_pow_special,Magic Number,1
test_na_scalar.py,test_ufunc,Magic Number,3
test_na_scalar.py,test_binary_input_not_dunder,Magic Number,1
test_na_scalar.py,test_integer_hash_collision_set,Magic Number,1
test_constructors.py,test_construction,Magic Number,52
test_constructors.py,test_td_construction_with_np_dtypes,Magic Number,1
test_constructors.py,test_construction_out_of_bounds_td64,Magic Number,4
test_period.py,test_small_year_parsing,Magic Number,2
test_period.py,test_negone_ordinals,Magic Number,1
test_value_counts.py,test_value_counts_inferred,Magic Number,1
test_value_counts.py,test_value_counts_bins,Magic Number,10
test_value_counts.py,test_value_counts_datetime64,Magic Number,9
test_misc.py,test_ndarray_compat_properties,Magic Number,3
test_misc.py,test_memory_usage,Magic Number,1
test_misc.py,test_searchsorted,Magic Number,2
test_misc.py,test_access_by_position,Magic Number,4
test_unique.py,test_nunique_null,Magic Number,3
test_unique.py,test_nunique_dropna,Magic Number,1
test_indexing.py,test_get_indexer_non_unique_nans_in_object_dtype_target,Magic Number,2
test_setops.py,test_union_same_types,Magic Number,1
test_setops.py,test_union_different_types,Magic Number,4
test_setops.py,test_compatible_inconsistent_pairs,Magic Number,2
test_setops.py,test_union_dtypes,Magic Number,2
test_base.py,test_shape_of_invalid_index,Magic Number,1
test_numpy_compat.py,test_numpy_ufuncs_basic,Magic Number,1
test_names.py,test_slice_keep_name,Magic Number,1
test_names.py,test_copy_names,Magic Number,9
test_names.py,test_get_names_from_levels,Magic Number,2
test_constructors.py,test_constructor_single_level,Magic Number,1
test_constructors.py,test_copy_in_constructor,Magic Number,3
test_constructors.py,test_from_arrays,Magic Number,2
test_constructors.py,test_from_arrays_index_series_period_datetimetz_and_timedelta,Magic Number,5
test_constructors.py,test_from_arrays_index_datetimelike_mixed,Magic Number,9
test_constructors.py,test_from_arrays_index_series_categorical,Magic Number,6
test_constructors.py,test_from_arrays_empty,Magic Number,1
test_constructors.py,test_from_product_empty_one_level,Magic Number,1
test_constructors.py,test_from_product_rangeindex,Magic Number,1
test_constructors.py,test_from_product_index_series_categorical,Magic Number,1
test_constructors.py,test_datetimeindex,Magic Number,6
test_constructors.py,test_constructor_with_tz,Magic Number,6
test_missing.py,test_nan_stays_float,Magic Number,4
test_missing.py,test_tuples_have_na,Magic Number,2
test_sorting.py,test_sortlevel,Magic Number,2
test_sorting.py,test_sortlevel_deterministic,Magic Number,2
test_sorting.py,test_unsortedindex,Magic Number,1
test_sorting.py,test_unsortedindex_doc_examples,Magic Number,2
test_sorting.py,test_reconstruct_remove_unused,Magic Number,2
test_sorting.py,test_remove_unused_levels_large,Magic Number,2
test_get_level_values.py,test_get_level_values,Magic Number,2
test_get_level_values.py,test_get_level_values_when_periods,Magic Number,1
test_join.py,test_join_level,Magic Number,6
test_join.py,test_join_multi_wrong_order,Magic Number,1
test_join.py,test_join_multi_return_indexers,Magic Number,1
test_integrity.py,test_labels_dtypes,Magic Number,7
test_integrity.py,test_values_boxed,Magic Number,1
test_integrity.py,test_values_multiindex_datetimeindex,Magic Number,2
test_integrity.py,test_values_multiindex_periodindex,Magic Number,3
test_integrity.py,test_memory_usage,Magic Number,3
test_integrity.py,test_nlevels,Magic Number,1
test_reshape.py,test_insert,Magic Number,5
test_reshape.py,test_insert_base,Magic Number,1
test_analytics.py,test_truncate_multiindex,Magic Number,5
test_analytics.py,test_append_mixed_dtypes,Magic Number,1
test_indexing.py,test_getitem,Magic Number,2
test_indexing.py,test_getitem_group_select,Magic Number,2
test_indexing.py,test_getitem_bool_index_all,Magic Number,2
test_indexing.py,test_getitem_bool_index_single,Magic Number,2
test_formats.py,test_format_sparse_config,Magic Number,1
test_formats.py,test_format_sparse_display,Magic Number,1
test_setops.py,test_empty,Magic Number,1
test_setops.py,test_difference,Magic Number,2
test_setops.py,test_union_with_regular_index,Magic Number,1
test_setops.py,test_intersection,Magic Number,2
test_setops.py,test_intersection_different_names,Magic Number,1
test_setops.py,test_union_nan_got_duplicated,Magic Number,1
test_setops.py,test_union_duplicates,Magic Number,2
test_equivalence.py,test_equals_op,Magic Number,8
test_equivalence.py,test_equals_multi,Magic Number,4
test_equivalence.py,test_identical,Magic Number,7
test_equivalence.py,test_equals_missing_values_differently_sorted,Magic Number,2
test_equivalence.py,test_is_,Magic Number,7
test_equivalence.py,test_equals_ea_int_regular_int,Magic Number,2
test_get_set.py,test_get_level_number_integer,Magic Number,2
test_get_set.py,test_set_name_methods,Magic Number,4
test_get_set.py,test_set_levels,Magic Number,8
test_get_set.py,test_set_codes,Magic Number,8
test_compat.py,test_inplace_mutation_resets_values,Magic Number,15
test_isin.py,test_isin,Magic Number,1
test_isin.py,test_isin_level_kwarg,Magic Number,6
test_drop.py,test_drop,Magic Number,1
test_duplicates.py,test_duplicated2,Magic Number,2
test_partial_indexing.py,test_get_loc_partial_timestamp_multiindex,Magic Number,4
test_reindex.py,test_reindex_level,Magic Number,2
test_reindex.py,test_reindex_preserves_names_when_target_is_list_or_ndarray,Magic Number,12
test_reindex.py,test_reindex_lvl_preserves_names_when_target_is_list_or_array,Magic Number,2
test_reindex.py,test_reindex_lvl_preserves_type_if_target_is_empty_list_or_array,Magic Number,4
test_period.py,test_maybe_convert_timedelta,Magic Number,2
test_monotonic.py,test_is_monotonic_increasing,Magic Number,4
test_monotonic.py,test_is_monotonic_decreasing,Magic Number,4
test_is_full.py,test_is_full,Magic Number,1
test_numeric.py,test_uint_index_does_not_convert_to_float64,Magic Number,1
test_unique.py,test_unique,Magic Number,1
test_unique.py,test_index_unique,Magic Number,2
test_unique.py,test_index_unique2,Magic Number,2
test_unique.py,test_index_unique3,Magic Number,2
test_sort_values.py,test_order_stability_compat,Magic Number,1
test_indexing.py,test_get_indexer_non_unique_wrong_dtype,Magic Number,4
test_optional_dependency.py,test_bad_version,Assertion Roullete,4
test_optional_dependency.py,test_submodule,Assertion Roullete,3
test_register_accessor.py,test_register,Assertion Roullete,3
test_register_accessor.py,test_accessor_works,Assertion Roullete,3
test_register_accessor.py,test_overwrite_warns,Assertion Roullete,5
test_common.py,test_get_callable_name,Assertion Roullete,6
test_common.py,test_random_state,Assertion Roullete,6
test_common.py,test_standardize_mapping,Assertion Roullete,2
test_common.py,test_git_version,Assertion Roullete,2
test_common.py,test_temp_setattr,Assertion Roullete,2
test_downstream.py,test_dask,Assertion Roullete,2
test_downstream.py,test_xarray_cftimeindex_nearest,Assertion Roullete,2
test_aggregation.py,test_maybe_mangle_lambdas_passthrough,Assertion Roullete,3
test_aggregation.py,test_maybe_mangle_lambdas_listlike,Assertion Roullete,4
test_aggregation.py,test_maybe_mangle_lambdas,Assertion Roullete,2
test_aggregation.py,test_maybe_mangle_lambdas_args,Assertion Roullete,2
test_nanops.py,test_use_bottleneck,Assertion Roullete,2
test_algos.py,test_infinity_sort,Assertion Roullete,13
test_algos.py,test_infinity_against_nan,Assertion Roullete,12
test_reductions.py,test_reductions_td64_with_nat,Assertion Roullete,3
test_missing.py,test_hasnans_uncached_for_series,Assertion Roullete,5
test_arithmetic.py,test_none_comparison,Assertion Roullete,12
test_nunique.py,test_nunique_categorical,Assertion Roullete,2
test_unstack.py,test_unstack_preserves_object,Assertion Roullete,2
test_equals.py,test_equals,Assertion Roullete,2
test_equals.py,test_equals_list_array,Assertion Roullete,2
test_equals.py,test_equals_false_negative,Assertion Roullete,6
test_equals.py,test_equals_matching_nas,Assertion Roullete,8
test_equals.py,test_equals_mismatched_nas,Assertion Roullete,3
test_equals.py,test_equals_none_vs_nan,Assertion Roullete,2
test_equals.py,test_equals_None_vs_float,Assertion Roullete,4
test_align.py,test_align,Assertion Roullete,6
test_align.py,test_align_nocopy,Assertion Roullete,4
test_align.py,test_align_same_index,Assertion Roullete,4
test_align.py,test_align_dt64tzindex_mismatched_tzs,Assertion Roullete,2
test_drop.py,test_drop_with_ignore_errors,Assertion Roullete,2
test_reindex.py,test_reindex,Assertion Roullete,7
test_reindex.py,test_reindex_series_add_nat,Assertion Roullete,2
test_reindex.py,test_reindex_int,Assertion Roullete,2
test_reindex.py,test_reindex_bool,Assertion Roullete,2
test_dt_accessor.py,test_week_and_weekofyear_are_deprecated,Assertion Roullete,2
test_set_value.py,test_set_value_dt64,Assertion Roullete,2
test_set_value.py,test_set_value_str_index,Assertion Roullete,5
test_getitem.py,test_getitem_preserve_name,Assertion Roullete,3
test_getitem.py,test_getitem_fancy,Assertion Roullete,4
test_getitem.py,test_getitem_unordered_dup,Assertion Roullete,2
test_setitem.py,test_setitem_bool_int_float_consistency,Assertion Roullete,3
test_setitem.py,test_setitem_int_as_positional_fallback_deprecation,Assertion Roullete,3
test_setitem.py,test_setitem_empty_mask_dont_upcast_dt64,Assertion Roullete,2
test_indexing.py,test_basic_getitem_dt64tz_values,Assertion Roullete,3
test_indexing.py,test_setitem,Assertion Roullete,3
test_indexing.py,test_setslice,Assertion Roullete,2
test_indexing.py,test_slice,Assertion Roullete,6
test_indexing.py,test_underlying_data_conversion,Assertion Roullete,2
test_indexing.py,test_frozenset_index,Assertion Roullete,3
test_datetime.py,test_fancy_getitem,Assertion Roullete,4
test_datetime.py,test_fancy_setitem,Assertion Roullete,3
test_datetime.py,test_getitem_setitem_datetimeindex,Assertion Roullete,9
test_datetime.py,test_getitem_setitem_periodindex,Assertion Roullete,2
test_datetime.py,test_datetime_indexing,Assertion Roullete,2
test_datetime.py,test_loc_getitem_over_size_cutoff,Assertion Roullete,2
test_datetime.py,test_indexing_over_size_cutoff_period_index,Assertion Roullete,3
test_datetime.py,test_indexing_unordered,Assertion Roullete,2
test_datetime.py,test_indexing,Assertion Roullete,2
test_get.py,test_get,Assertion Roullete,5
test_get.py,test_get_nan_multiple,Assertion Roullete,4
test_get.py,test_get_with_ea,Assertion Roullete,9
test_get.py,test_getitem_get,Assertion Roullete,4
test_where.py,test_where_unsafe,Assertion Roullete,2
test_where.py,test_where,Assertion Roullete,2
test_where.py,test_where_numeric_with_string,Assertion Roullete,12
test_qcut.py,test_qcut_binning_issues,Assertion Roullete,4
test_merge.py,test_merge_suffixes_produce_dup_columns_warns,Assertion Roullete,2
